millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
770030,27.97973,27615,26.72396,99.68600,703.91498,27.01401,27620,29.15163,125.56600,703.47107,22.94922, 11.71875, 1041.50390, -1.81679, 3.06107, -3.43511, 27.90000, -12.30000, 63.75000, 32.43858, 4,4.30957,0.08126,0.04063,0,20, 
787410,27.98194,27615,26.70755,100.76900,703.91498,27.01871,27619,29.14636,127.19900,703.47107,23.92578, 1.95312, 1021.48430, -1.65649, 2.34351, -1.71756, 27.15000, -13.05000, 63.00000, 32.39066, 4,4.17893,0.07880,0.03940,0,20, 
804820,27.98384,27615,26.66346,102.06400,703.91498,27.02216,27620,29.08999,128.47701,703.47107,13.18359, 6.83594, 1022.46090, -1.88550, 2.48855, 0.45038, 27.90000, -11.55000, 62.25000, 32.39066, 4,4.05611,0.07648,0.03824,0,20, 
822220,27.98099,27615,26.61901,102.44000,703.91498,27.02436,27619,29.03354,128.77600,703.47107,11.71875, 13.18359, 1032.22660, -1.72519, 3.25954, -2.19084, 26.70000, -13.05000, 63.30000, 32.39066, 4,3.94011,0.07430,0.03715,0,20, 
839630,27.97531,27615,26.55778,103.00900,703.91498,27.02592,27619,28.96573,130.39200,703.55829,6.34766, 1.46484, 1038.08590, 0.00000, 2.37405, -1.16794, 28.05000, -12.60000, 62.10000, 32.39066, 4,3.83068,0.07223,0.03612,0,20, 
857030,27.97183,27615,26.51332,102.75500,703.82776,27.02937,27617,28.91509,130.18700,703.64813,8.78906, 8.30078, 1037.10940, -2.51145, 2.34351, 0.30534, 28.95000, -13.05000, 61.50000, 32.19897, 4,3.72729,0.07028,0.03514,0,20, 
874440,27.97183,27616,26.48019,103.58400,703.82776,27.03314,27617,28.86448,130.69901,703.73798,11.23047, 5.37109, 1013.67180, 3.89313, 2.04580, -0.87786, 27.45000, -12.00000, 62.25000, 32.24689, 4,3.62905,0.06843,0.03422,0,20, 
891840,27.97436,27616,26.46934,104.03600,703.82776,27.03972,27616,28.84807,130.59700,703.73798,15.13672, 1.95312, 1039.06250, 0.13740, 0.01527, 3.12977, 27.30000, -8.40000, 66.75000, 32.10312, 4,3.53612,0.06668,0.03334,0,20, 
909240,27.97720,27616,26.43644,104.36200,703.82776,27.04631,27617,28.82034,129.98399,703.64813,20.99609, 9.27734, 1034.17970, -3.64885, 2.48092, -1.80916, 27.90000, -13.05000, 61.80000, 32.24689, 5,4.30948,0.08126,0.03634,0,20, 
926650,27.97689,27615,26.43641,104.16600,703.82776,27.05227,27618,28.82084,131.42200,703.64813,16.60156, 18.55469, 1046.38670, -0.24427, -1.08397, 4.02290, 27.30000, -14.10000, 62.10000, 32.58235, 5,4.20439,0.07928,0.03546,0,20, 
