millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
61230,28.27167,27608,28.55219,23.95800,704.36151,27.36152,27611,30.53732,29.73800,704.09467,20.99609, 5.37109, 1018.06630, -1.16794, 1.28244, 1.30534, 27.75000, -17.55000, 60.90000, 32.72612, 0,0.00000,0.00000,0.00000,0,54, 
78640,28.11875,27611,28.20910,31.78100,704.27167,27.22163,27614,30.23914,39.28600,703.91498,7.81250, 3.90625, 1035.64450, -0.64885, 4.28244, 0.48092, 26.25000, -16.35000, 61.35000, 32.43858, 0,0.00000,0.00000,0.00000,0,44, 
96021,28.01227,27611,27.99919,39.69600,704.18451,27.11939,27615,30.05901,48.80000,703.73798,9.76563, 1.46484, 1020.99600, -1.45038, 2.66412, -1.93130, 25.65000, -15.75000, 61.20000, 32.96574, 0,0.00000,0.00000,0.00000,0,38, 
1134121,27.95635,27612,27.83282,46.60700,704.09467,27.06639,27616,29.92900,57.03800,703.73798,14.64844, 13.18359, 1032.71480, 0.10687, -0.17557, -0.09924, 27.90000, -18.00000, 60.75000, 32.77404, 0,0.00000,0.00000,0.00000,0,33, 
130830,27.93486,27613,27.69732,52.46500,704.09467,27.04537,27617,29.82465,64.72000,703.64813,4.88281, 8.78906, 1044.43360, -3.03817, 5.73282, 1.51145, 26.55000, -17.10000, 62.40000, 33.06158, 0,0.00000,0.00000,0.00000,0,31, 
148232,27.93202,27613,27.60244,58.21200,704.18451,27.04098,27617,29.74458,71.26800,703.82776,17.08984, 0.97656, 1021.48430, -2.32061, 2.35115, -3.02290, 25.80000, -17.55000, 60.90000, 32.82197, 0,0.00000,0.00000,0.00000,0,29, 
165660,27.93644,27612,27.53045,62.71900,704.18451,27.04537,27616,29.67098,77.22700,703.73798,13.67187, 2.44141, 1024.41410, -1.09160, 2.67176, -2.48855, 27.00000, -15.90000, 61.65000, 33.10950, 0,0.00000,0.00000,0.00000,0,27, 
183060,27.94624,27612,27.48673,66.36100,704.18451,27.05572,27617,29.61499,82.11000,703.82776,11.23047, 20.01953, 1044.92190, -1.67939, 3.68702, -0.93130, 27.30000, -17.85000, 61.65000, 32.82197, 0,0.00000,0.00000,0.00000,0,26, 
200470,27.95635,27611,27.49311,70.45100,704.09467,27.06639,27615,29.55905,86.19700,703.82776,21.48437, 9.76563, 1039.06250, -1.55725, 3.32061, 0.73282, 28.65000, -16.95000, 61.80000, 32.91781, 0,0.00000,0.00000,0.00000,0,26, 
217870,27.96962,27612,27.44969,73.55700,704.00482,27.07768,27616,29.51454,90.21900,703.82776,18.06641, 2.92969, 1028.32030, -4.00763, 5.08397, -2.97710, 27.30000, -17.55000, 60.90000, 33.06158, 0,0.00000,0.00000,0.00000,0,25, 
235300,27.98257,27612,27.36179,76.52500,704.09467,27.08928,27616,29.45303,93.36100,703.82776,5.37109, 4.39453, 1021.97260, 2.00000, -0.42748, 0.80153, 27.45000, -18.45000, 61.20000, 32.91781, 0,0.00000,0.00000,0.00000,0,25, 
