907776, 0,27.36172,27603,27.92938,84.68000,704.98511,26.70351,27612,29.80677,104.23100,704.18451,-14.64844, -6.83594, 1023.92570, 0.36641, 0.79389, 2.35115, 27.45000, -18.90000, 61.80000, 32.43858, 70,4.62876,0.08728,0.01043,0,20, 
909516, 1,27.37594,27603,27.95841,86.25600,704.80804,26.71354,27611,29.84747,105.89100,704.27167,-23.43750, -4.88281, 1036.13280, 0.01527, 1.70229, 2.62595, 26.40000, -17.70000, 61.50000, 32.10312, 70,4.61990,0.08712,0.01041,0,20, 
911254, 0,27.38890,27603,27.98734,87.70700,704.89526,26.72107,27611,29.87088,109.01600,704.09467,-16.60156, -1.95312, 1023.43740, 1.57252, 2.46565, 1.25954, 25.65000, -21.15000, 61.80000, 32.19897, 70,4.61106,0.08695,0.01039,0,21, 
912998, 1,27.39806,27603,27.94906,89.49400,704.89526,26.72640,27612,29.83149,110.61200,704.09467,-4.39453, -1.46484, 1032.22660, -3.30534, 2.28244, -1.56489, 27.00000, -20.55000, 63.90000, 32.24689, 70,4.60227,0.08678,0.01037,0,21, 
914738, 1,27.40786,27603,27.90526,91.05700,704.89526,26.73487,27613,29.74687,111.57700,704.09467,-23.92578, 4.39453, 1023.92570, -1.04580, 2.38168, -4.35115, 26.25000, -20.10000, 62.70000, 32.19897, 71,4.65913,0.08786,0.01043,0,22, 
916478, 0,27.41955,27604,27.83935,92.26500,704.89526,26.74553,27613,29.67385,113.17200,704.00482,-12.69531, 7.32422, 1038.08590, 1.45802, -0.07634, 0.37405, 25.80000, -19.80000, 62.40000, 32.24689, 71,4.65028,0.08769,0.01041,0,23, 
918219, 0,27.43250,27604,27.79585,92.57200,704.89526,26.75745,27612,29.61802,114.41800,704.09467,-17.57813, -5.37109, 1031.73830, -3.61069, 1.64885, -0.29771, 27.00000, -20.55000, 62.10000, 32.29482, 71,4.64145,0.08752,0.01039,0,23, 
919962, 0,27.44324,27604,27.79115,94.35200,704.80804,26.76592,27612,29.60169,114.73400,704.00482,-1.95312, 2.44141, 1028.32030, 1.44275, -0.68702, -1.56489, 26.25000, -19.80000, 62.70000, 32.00728, 71,4.63268,0.08736,0.01037,0,24, 
921700, 0,27.45525,27604,27.77542,94.88800,704.80804,26.77596,27613,29.60254,116.25800,704.00482,-10.25391, 6.34766, 1027.34380, -3.41985, 2.76336, -2.80916, 27.00000, -20.10000, 62.10000, 32.19897, 71,4.62391,0.08719,0.01035,0,25, 
923443, 0,27.46631,27605,27.74847,95.43100,704.80804,26.78442,27613,29.59758,116.66600,704.00482,-21.48437, -7.32422, 1030.27340, -1.95420, 3.25954, -1.77099, 27.30000, -21.00000, 63.15000, 32.39066, 71,4.61519,0.08703,0.01033,0,25, 
